year,program_code,program_name,organizer_name,organizer_name_normalized,agenda_captured,papers_total,source_url
2021,EFDIS,Inequality and the Macroeconomy,Raquel Fernández,raquel fernandez,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFDIS
2021,EFDIS,Inequality and the Macroeconomy,Oded Galor,oded galor,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFDIS
2021,PRINN,Innovation,Adam B. Jaffe,adam b jaffe,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRINN
2021,PRINN,Innovation,Benjamin Jones,benjamin jones,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRINN
2021,PRINN,Innovation,Heidi L. Williams,heidi l williams,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRINN
2021,IAP,International Asset Pricing,Karen K. Lewis,karen k lewis,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IAP
2021,IAP,International Asset Pricing,Adrien Verdelhan,adrien verdelhan,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IAP
2021,IFM,International Finance & Macroeconomics,Galina Hale,galina hale,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IFM
2021,IFM,International Finance & Macroeconomics,Matteo Maggiori,matteo maggiori,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IFM
2021,ITI,International Trade & Investment,Laura Alfaro,laura alfaro,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ITI
2021,ITI,International Trade & Investment,Pablo D. Fajgelbaum,pablo d fajgelbaum,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ITI
2021,ITI,International Trade & Investment,Stephen J. Redding,stephen j redding,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ITI
2021,ITM,International Trade & Macroeconomics,Andrei A. Levchenko,andrei a levchenko,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ITM
2021,ITM,International Trade & Macroeconomics,Katheryn Russ,katheryn russ,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ITM
2021,LS,Labor Studies,David Autor,david autor,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI21LS
2021,LS,Labor Studies,Patrick M. Kline,patrick m kline,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI21LS
2021,LS,Labor Studies,Alexandre Mas,alexandre mas,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI21LS
2021,LS,Labor Studies,Conrad Miller,conrad miller,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI21LS
2021,LS,Labor Studies,Isaac Sorkin,isaac sorkin,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI21LS
2021,LS,Labor Studies,Heather Sarsons,heather sarsons,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI21LS
2021,LS,Labor Studies,Simon Jäger,simon jager,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI21LS
2021,LE,Law and Economics,Christine Jolls,christine jolls,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI21LE
2021,EFMPL,Macro Perspectives,Philipp Kircher,philipp kircher,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMPL
2021,EFMPL,Macro Perspectives,Guido Menzio,guido menzio,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMPL
2021,EFMPL,Macro Perspectives,Giuseppe Moscarini,giuseppe moscarini,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMPL
2021,MPF,Macro Public Finance,Dirk Krueger,dirk krueger,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21MPF
2021,MPF,Macro Public Finance,Aleh Tsyvinski,aleh tsyvinski,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21MPF
2021,MPF,Macro Public Finance,Florian Scheuer,florian scheuer,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21MPF
2021,MPF,Macro Public Finance,Stefanie Stantcheva,stefanie stantcheva,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21MPF
2021,EFMB,Macro Within and Across Borders,Mark A. Aguiar,mark a aguiar,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMB
2021,EFMB,Macro Within and Across Borders,Cristina Arellano,cristina arellano,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMB
2021,EFMB,Macro Within and Across Borders,Patrick J. Kehoe,patrick j kehoe,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMB
2021,EFMB,Macro Within and Across Borders,Mark L.J. Wright,mark l j wright,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMB
2021,MEFM,"Macro, Money and Financial Markets",Markus K. Brunnermeier,markus k brunnermeier,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI21MEFM
2021,MEFM,"Macro, Money and Financial Markets",Arvind Krishnamurthy,arvind krishnamurthy,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI21MEFM
2021,MEFM,"Macro, Money and Financial Markets",Guillermo Ordoñez,guillermo ordonez,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI21MEFM
2021,PRMP,Macroeconomics and Productivity,Susanto Basu,susanto basu,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRMP
2021,PRMP,Macroeconomics and Productivity,Nicholas Bloom,nicholas bloom,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRMP
2021,PRMP,Macroeconomics and Productivity,Raffaella Sadun,raffaella sadun,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRMP
2021,PRMP,Macroeconomics and Productivity,Chad Syverson,chad syverson,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRMP
2021,EFMM,Micro Data and Macro Models,Erik Hurst,erik hurst,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMM
2021,EFMM,Micro Data and Macro Models,Greg Kaplan,greg kaplan,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMM
2021,EFMM,Micro Data and Macro Models,Giovanni L. Violante,giovanni l violante,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFMM
2021,ME,Monetary Economics,Emi Nakamura,emi nakamura,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ME
2021,ME,Monetary Economics,Jón Steinsson,jon steinsson,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ME
2021,PPL,Personnel Economics,Mitchell Hoffman,mitchell hoffman,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PPL
2021,PPL,Personnel Economics,Kathryn L. Shaw,kathryn l shaw,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PPL
2021,POL,Political Economy,Francesco Trebbi,francesco trebbi,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI21POL
2021,POL,Political Economy,Ebonya L. Washington,ebonya l washington,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI21POL
2021,PRPD,"Productivity, Development, and Entrepreneurship",Nicholas Bloom,nicholas bloom,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRPD
2021,PRPD,"Productivity, Development, and Entrepreneurship",Chang-Tai Hsieh,chang-tai hsieh,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRPD
2021,PRPD,"Productivity, Development, and Entrepreneurship",Tavneet Suri,tavneet suri,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRPD
2021,PRPD,"Productivity, Development, and Entrepreneurship",Christopher Woodruff,christopher woodruff,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRPD
2021,PE,Public Economics,Jeffrey Clemens,jeffrey clemens,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PE
2021,PE,Public Economics,Peter Bergman,peter bergman,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PE
2021,PE,Public Economics,Louis Kaplow,louis kaplow,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PE
2021,PE,Public Economics,Katherine Meckel,katherine meckel,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PE
2021,PE,Public Economics,Monica Singhal,monica singhal,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PE
2021,PE,Public Economics,Owen M. Zidar,owen m zidar,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PE
2021,REAL,Real Estate,Rebecca Diamond,rebecca diamond,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI21REAL
2021,REAL,Real Estate,Fernando V. Ferreira,fernando v ferreira,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI21REAL
2021,REAL,Real Estate,Tomasz Piskorski,tomasz piskorski,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI21REAL
2021,RISK,Risks of Financial Institutions,Mark Carey,mark carey,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI21RISK
2021,RISK,Risks of Financial Institutions,René M. Stulz,rene m stulz,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI21RISK
2021,SIP,Science of Science Funding,Paula Stephan,paula stephan,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRSF
2021,SIP,Science of Science Funding,Reinhilde Veugelers,reinhilde veugelers,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRSF
2021,URB,Urban Economics,Edward L. Glaeser,edward l glaeser,1,35,https://conference.nber.org/agenda/simple_printable?conf_id=SI21URB
2022,AG,Aging,David M. Cutler,david m cutler,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22AG
2022,AG,Aging,Kosali I. Simon,kosali i simon,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22AG
2022,AG,Aging,Jonathan S. Skinner,jonathan s skinner,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22AG
2022,AP,Asset Pricing,Ralph S. J. Koijen,ralph s j koijen,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI22AP
2022,AP,Asset Pricing,Sydney C. Ludvigson,sydney c ludvigson,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI22AP
2022,EFBEM,Behavioral Macro,Andrew Caplin,andrew caplin,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFBEM
2022,EFBEM,Behavioral Macro,Michael Woodford,michael woodford,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFBEM
2022,HPC,Big Data and High-Performance Computing,Toni Whited,toni whited,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HPC
2022,HPC,Big Data and High-Performance Computing,Mao Ye,mao ye,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HPC
2022,EFEL,Capital Markets and the Economy,Janice C. Eberly,janice c eberly,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFEL
2022,EFEL,Capital Markets and the Economy,Deborah J. Lucas,deborah j lucas,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFEL
2022,CH,Children,Janet Currie,janet currie,1,21,https://conference.nber.org/agenda/simple_printable?conf_id=SI22CH
2022,CH,Children,Anna Aizer,anna aizer,1,21,https://conference.nber.org/agenda/simple_printable?conf_id=SI22CH
2022,CRIW,Conference on Research in Income and Wealth,Katharine G. Abraham,katharine g abraham,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRCR
2022,CRIW,Conference on Research in Income and Wealth,Susanto Basu,susanto basu,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRCR
2022,CRIW,Conference on Research in Income and Wealth,David M. Byrne,david m byrne,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRCR
2022,CF,Corporate Finance,Antoinette Schoar,antoinette schoar,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22CF
2022,CF,Corporate Finance,Amir Sufi,amir sufi,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22CF
2022,DEV,Development Economics,Jishnu Das,jishnu das,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DEV
2022,DEV,Development Economics,Benjamin Faber,benjamin faber,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DEV
2022,DEV,Development Economics,Eric V. Edmonds,eric v edmonds,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DEV
2022,DEV,Development Economics,Seema Jayachandran,seema jayachandran,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DEV
2022,DEV,Development Economics,Costas Meghir,costas meghir,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DEV
2022,DEV,Development Economics,Dilip Mookherjee,dilip mookherjee,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DEV
2022,DEV,Development Economics,Melanie Morten,melanie morten,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DEV
2022,DEV,Development Economics,Tom Vogl,tom vogl,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DEV
2022,DAE,Development of the American Economy,Katherine Eriksson,katherine eriksson,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DAE
2022,DAE,Development of the American Economy,Martin Fiszbein,martin fiszbein,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DAE
2022,DAE,Development of the American Economy,Christopher M. Meissner,christopher m meissner,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DAE
2022,DAE,Development of the American Economy,Leah Platt Boustan,leah platt boustan,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DAE
2022,DAE,Development of the American Economy,William J. Collins,william j collins,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI22DAE
2022,DEM,Dynamic Equilibrium Models,S. Borağan Aruoba,s boragan aruoba,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFSF
2022,DEM,Dynamic Equilibrium Models,Jesús Fernández-Villaverde,jesus fernandez-villaverde,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFSF
2022,DEM,Dynamic Equilibrium Models,Frank Schorfheide,frank schorfheide,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFSF
2022,EFEG,EFG Program Meeting,Mark Gertler,mark gertler,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=EFGs22
2022,EFEG,EFG Program Meeting,Peter J. Klenow,peter j klenow,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=EFGs22
2022,EFG,Economic Growth,Ufuk Akcigit,ufuk akcigit,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFEG
2022,EFG,Economic Growth,Francisco J. Buera,francisco j buera,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFEG
2022,EFG,Economic Growth,David Lagakos,david lagakos,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFEG
2022,CRI,Economics of Crime,Jens Ludwig,jens ludwig,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI22CRI
2022,CRI,Economics of Crime,Crystal Yang,crystal yang,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI22CRI
2022,ED,Economics of Education,Caroline M. Hoxby,caroline m hoxby,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI22ED
2022,PENS,Economics of National Security,Eli Berman,eli berman,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PENS
2022,PESS,Economics of Social Security,Alexander M. Gelber,alexander m gelber,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI22ESS
2022,PESS,Economics of Social Security,James M. Poterba,james m poterba,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI22ESS
2022,ENT,Entrepreneurship,Yael Hochberg,yael hochberg,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRENT
2022,ENT,Entrepreneurship,Josh Lerner,josh lerner,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRENT
2022,ENT,Entrepreneurship,David T. Robinson,david t robinson,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRENT
2022,EEE,Environmental & Energy Economics,Meredith Fowlie,meredith fowlie,1,22,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EEE
2022,EEE,Environmental & Energy Economics,Koichiro Ito,koichiro ito,1,22,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EEE
2022,EFFE,Forecasting and Empirical Methods,Allan Timmermann,allan timmermann,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFFE
2022,EFFE,Forecasting and Empirical Methods,Jonathan H. Wright,jonathan h wright,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFFE
2022,GE,Gender in the Economy,Jessica Goldberg,jessica goldberg,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22GE
2022,GE,Gender in the Economy,Claudia Goldin,claudia goldin,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22GE
2022,GE,Gender in the Economy,Claudia Olivetti,claudia olivetti,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22GE
2022,GE,Gender in the Economy,Manisha Shah,manisha shah,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22GE
2022,HC,Health Care,Amy Finkelstein,amy finkelstein,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HC
2022,HC,Health Care,Matthew J. Notowidigdo,matthew j notowidigdo,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HC
2022,HC,Health Care,James B. Rebitzer,james b rebitzer,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HC
2022,HC,Health Care,Amanda Starc,amanda starc,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HC
2022,HC,Health Care,Heidi L. Williams,heidi l williams,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HC
2022,HE,Health Economics,Marianne Bitler,marianne bitler,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HE
2022,HE,Health Economics,Christopher S. Carpenter,christopher s carpenter,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HE
2022,HE,Health Economics,Marcus Dillender,marcus dillender,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HE
2022,HF,Household Finance,Adair Morse,adair morse,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HF
2022,HF,Household Finance,Christopher Tonetti,christopher tonetti,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HF
2022,HF,Household Finance,Stephen P. Zeldes,stephen p zeldes,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI22HF
2022,IFMDS,IFM Data Sources,Galina Hale,galina hale,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI22IFMDS
2022,IFMDS,IFM Data Sources,Michael W. Klein,michael w klein,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI22IFMDS
2022,PRIT,IT and Digitization,Erik Brynjolfsson,erik brynjolfsson,1,28,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRIT
2022,PRIT,IT and Digitization,Avi Goldfarb,avi goldfarb,1,28,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRIT
2022,PRIT,IT and Digitization,Catherine Tucker,catherine tucker,1,28,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRIT
2022,IPM,Impulse and Propagation Mechanisms,Lawrence Christiano,lawrence christiano,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFCE
2022,IPM,Impulse and Propagation Mechanisms,Martin S. Eichenbaum,martin s eichenbaum,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFCE
2022,EFDIS,Income Distribution and Macroeconomics,Roland Bénabou,roland benabou,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFDIS
2022,EFDIS,Income Distribution and Macroeconomics,Raquel Fernández,raquel fernandez,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFDIS
2022,EFDIS,Income Distribution and Macroeconomics,Oded Galor,oded galor,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFDIS
2022,IO,Industrial Organization,Vivek Bhattacharya,vivek bhattacharya,1,13,https://conference.nber.org/agenda/simple_printable?conf_id=SI22IO
2022,IO,Industrial Organization,Michael Dinerstein,michael dinerstein,1,13,https://conference.nber.org/agenda/simple_printable?conf_id=SI22IO
2022,IO,Industrial Organization,Gautam Gowrisankaran,gautam gowrisankaran,1,13,https://conference.nber.org/agenda/simple_printable?conf_id=SI22IO
2022,IO,Industrial Organization,Joel Waldfogel,joel waldfogel,1,13,https://conference.nber.org/agenda/simple_printable?conf_id=SI22IO
2022,PRINN,Innovation,Adam B. Jaffe,adam b jaffe,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRINN
2022,PRINN,Innovation,Benjamin Jones,benjamin jones,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRINN
2022,PRINN,Innovation,Heidi L. Williams,heidi l williams,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRINN
2022,IFM,International Finance & Macroeconomics,Galina Hale,galina hale,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22IFM
2022,IFM,International Finance & Macroeconomics,Fabrizio Perri,fabrizio perri,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI22IFM
2022,ITI,International Trade & Investment,Ina Simonovska,ina simonovska,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI22ITI
2022,ITI,International Trade & Investment,Pablo D. Fajgelbaum,pablo d fajgelbaum,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI22ITI
2022,ITM,International Trade & Macroeconomics,Andrei A. Levchenko,andrei a levchenko,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI22ITM
2022,ITM,International Trade & Macroeconomics,Katheryn Russ,katheryn russ,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI22ITM
2022,LS,Labor Studies,Amanda Y. Agan,amanda y agan,1,25,https://conference.nber.org/agenda/simple_printable?conf_id=SI22LS
2022,LS,Labor Studies,David Autor,david autor,1,25,https://conference.nber.org/agenda/simple_printable?conf_id=SI22LS
2022,LS,Labor Studies,Ellora Derenoncourt,ellora derenoncourt,1,25,https://conference.nber.org/agenda/simple_printable?conf_id=SI22LS
2022,LS,Labor Studies,Peter Hull,peter hull,1,25,https://conference.nber.org/agenda/simple_printable?conf_id=SI22LS
2022,LS,Labor Studies,Patrick M. Kline,patrick m kline,1,25,https://conference.nber.org/agenda/simple_printable?conf_id=SI22LS
2022,LS,Labor Studies,Alexandre Mas,alexandre mas,1,25,https://conference.nber.org/agenda/simple_printable?conf_id=SI22LS
2022,LS,Labor Studies,Raffaele Saggio,raffaele saggio,1,25,https://conference.nber.org/agenda/simple_printable?conf_id=SI22LS
2022,LS,Labor Studies,Zoë B. Cullen,zoe b cullen,1,25,https://conference.nber.org/agenda/simple_printable?conf_id=SI22LS
2022,LE,Law and Economics,Christine Jolls,christine jolls,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22LE
2022,EFMPL,Macro Perspectives,Philipp Kircher,philipp kircher,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMPL
2022,EFMPL,Macro Perspectives,Guido Menzio,guido menzio,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMPL
2022,EFMPL,Macro Perspectives,Giuseppe Moscarini,giuseppe moscarini,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMPL
2022,MPF,Macro Public Finance,Dirk Krueger,dirk krueger,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22MPF
2022,MPF,Macro Public Finance,Florian Scheuer,florian scheuer,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22MPF
2022,MPF,Macro Public Finance,Stefanie Stantcheva,stefanie stantcheva,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22MPF
2022,MPF,Macro Public Finance,Aleh Tsyvinski,aleh tsyvinski,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI22MPF
2022,EFMB,Macro Within and Across Borders,Mark A. Aguiar,mark a aguiar,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMB
2022,EFMB,Macro Within and Across Borders,Cristina Arellano,cristina arellano,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMB
2022,EFMB,Macro Within and Across Borders,Patrick J. Kehoe,patrick j kehoe,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMB
2022,EFMB,Macro Within and Across Borders,Mark L.J. Wright,mark l j wright,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMB
2022,MEFM,"Macro, Money and Financial Frictions",Markus K. Brunnermeier,markus k brunnermeier,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI22MEFM
2022,MEFM,"Macro, Money and Financial Frictions",Arvind Krishnamurthy,arvind krishnamurthy,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI22MEFM
2022,MEFM,"Macro, Money and Financial Frictions",Guillermo Ordoñez,guillermo ordonez,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI22MEFM
2022,PRMP,Macroeconomics and Productivity,Susanto Basu,susanto basu,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRMP
2022,PRMP,Macroeconomics and Productivity,Nicholas Bloom,nicholas bloom,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRMP
2022,PRMP,Macroeconomics and Productivity,Raffaella Sadun,raffaella sadun,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRMP
2022,PRMP,Macroeconomics and Productivity,Chad Syverson,chad syverson,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PRMP
2022,EFMM,Micro Data and Macro Models,Erik Hurst,erik hurst,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMM
2022,EFMM,Micro Data and Macro Models,Greg Kaplan,greg kaplan,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMM
2022,EFMM,Micro Data and Macro Models,Giovanni L. Violante,giovanni l violante,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22EFMM
2022,ME,Monetary Economics,Emi Nakamura,emi nakamura,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22ME
2022,ME,Monetary Economics,Jón Steinsson,jon steinsson,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI22ME
2022,PPL,Personnel Economics,Mitchell Hoffman,mitchell hoffman,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PPL
2022,PPL,Personnel Economics,Kathryn L. Shaw,kathryn l shaw,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PPL
2022,PPL,Personnel Economics,Raffaella Sadun,raffaella sadun,1,15,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PPL
2022,POL,Political Economy,Francesco Trebbi,francesco trebbi,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22POL
2022,POL,Political Economy,Ebonya L. Washington,ebonya l washington,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22POL
2022,PE,Public Economics,Michael C. Best,michael c best,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PE
2022,PE,Public Economics,Eric Chyn,eric chyn,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PE
2022,PE,Public Economics,Peter Ganong,peter ganong,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PE
2022,PE,Public Economics,Dmitry Taubinsky,dmitry taubinsky,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PE
2022,PE,Public Economics,Winnie van Dijk,winnie van dijk,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI22PE
